Time,Learning rate,Train loss,Validation loss,MAE_energy
37.49745297431946,0.00030000000000000003,0.016469325830346257,0.04429824650287628,0.1257313092549642
38.32883143424988,0.00030000000000000003,0.015997972815305097,0.04395347833633423,0.11982583999633789
39.139472007751465,0.00030000000000000003,0.0182265220458165,0.05706539750099182,0.13382023572921753
40.022422552108765,0.00030000000000000003,0.01498776603692998,0.04328041896224022,0.11170321702957153
40.83346652984619,0.00030000000000000003,0.01415551478218024,0.03908136487007141,0.10875409841537476
41.64806938171387,0.00030000000000000003,0.0146112380385278,0.04544488713145256,0.12867916623751322
42.55974888801575,0.00030000000000000003,0.015938488788134392,0.035683225840330124,0.11056903998057048
43.35744857788086,0.00030000000000000003,0.016084168140850917,0.039572328329086304,0.11267787218093872
44.171992778778076,0.00030000000000000003,0.013488437476441661,0.0416763536632061,0.11141300201416016
45.060643672943115,0.00030000000000000003,0.013250928406678098,0.03358527272939682,0.10461680094401042
45.915024280548096,0.00030000000000000003,0.012857319978157518,0.04008010774850845,0.10341246922810872
46.711793661117554,0.00030000000000000003,0.012355288926637186,0.04028240963816643,0.11112523078918457
47.52032732963562,0.00030000000000000003,0.012382060133982645,0.04371153563261032,0.11142067114512126
48.3790066242218,0.00030000000000000003,0.013669246930719666,0.041075315326452255,0.12041581670443217
49.196483850479126,0.00030000000000000003,0.016692836869287877,0.04595860838890076,0.12476174036661784
50.01178956031799,0.00030000000000000003,0.015603159633082007,0.0453953891992569,0.13136319319407144
50.95039176940918,0.00030000000000000003,0.016360318855849782,0.04144108295440674,0.11289141575495402
51.764562129974365,0.00030000000000000003,0.014423368364866058,0.04192764684557915,0.11970383922259013
52.578227281570435,0.00030000000000000003,0.013268703192813475,0.046893469989299774,0.11477344234784444
53.407888889312744,0.00030000000000000003,0.013559058897827481,0.04241352528333664,0.10991551478703816
56.79828643798828,0.00030000000000000003,0.012649391595433927,0.042890846729278564,0.1091656784216563
59.55688762664795,0.00030000000000000003,0.011379660639225539,0.03919120877981186,0.10650086402893066
62.19692039489746,0.00030000000000000003,0.011128784068843926,0.033927615731954575,0.10410912831624348
65.94495558738708,0.00030000000000000003,0.011229594280190014,0.03384293615818024,0.11031049489974976
66.73310828208923,0.00030000000000000003,0.010197661225689382,0.034338172525167465,0.11034431060155232
67.5559914112091,0.00030000000000000003,0.010605645261333688,0.03484318405389786,0.11406022310256958
68.49207258224487,0.00030000000000000003,0.009345130449935776,0.03476671874523163,0.10226648052533467
69.30894684791565,0.00030000000000000003,0.009268983089184843,0.038607820868492126,0.10159889856974284
70.13811826705933,0.00030000000000000003,0.009752197903370525,0.039183832705020905,0.10833482940991719
70.9569480419159,0.00030000000000000003,0.010072451301765125,0.0343097448348999,0.09926671783129375
71.77019119262695,0.00030000000000000003,0.010440581207307162,0.03898200765252113,0.10590752959251404
72.58361959457397,0.00030000000000000003,0.010246907432076898,0.03657526522874832,0.11263134082158406
73.37954950332642,0.00030000000000000003,0.009411892238551123,0.03445162996649742,0.10277505715688069
74.22745656967163,0.00030000000000000003,0.010673243113224712,0.03393319994211197,0.10199309388796489
75.04021167755127,0.00030000000000000003,0.009966532479613363,0.03974973037838936,0.1110336184501648
75.86136436462402,0.00030000000000000003,0.009235546066234728,0.03452442213892937,0.09845536947250366
76.77391958236694,0.00022500000000000002,0.008105317267739276,0.04083753749728203,0.09994029998779297
77.66893553733826,0.00022500000000000002,0.007179866480152204,0.03172972425818443,0.09986591339111328
78.54577851295471,0.00022500000000000002,0.00640840109584471,0.03378363698720932,0.09515805045763652
79.35845637321472,0.00022500000000000002,0.005491541107190581,0.03381820023059845,0.09902461369832356
80.16130018234253,0.00022500000000000002,0.005274254031185825,0.036805786192417145,0.10218805074691772
80.97276520729065,0.00022500000000000002,0.00514420037301363,0.034050341695547104,0.09171550472577412
81.81879687309265,0.00022500000000000002,0.004940405055267579,0.03629783168435097,0.09989822904268901
82.66824722290039,0.00022500000000000002,0.0048630363766539965,0.03395576402544975,0.08988038698832194
83.50869154930115,0.00022500000000000002,0.0041916753655906035,0.03497909754514694,0.09111809730529785
84.34885382652283,0.00022500000000000002,0.0043131194081748835,0.03371403366327286,0.09346973896026611
85.25788736343384,0.00022500000000000002,0.00450935577574431,0.03756163641810417,0.09088790416717529
86.12009525299072,0.00022500000000000002,0.0040437624501636375,0.03701544553041458,0.10089502731959026
86.94143962860107,0.00022500000000000002,0.0047519498737798715,0.037057649344205856,0.09664322932561238
87.75944137573242,0.00022500000000000002,0.004318460562025755,0.03396442160010338,0.09181410074234009
88.59412002563477,0.00022500000000000002,0.0038259365803077557,0.03557702898979187,0.09749200940132141
89.42885947227478,0.00022500000000000002,0.0037278623686000482,0.03366914018988609,0.09633896748224895
90.32003474235535,0.00022500000000000002,0.0034866337289414257,0.03152881935238838,0.0876014232635498
91.1523506641388,0.00022500000000000002,0.003387533637089601,0.035140201449394226,0.0972132682800293
92.00186085700989,0.00022500000000000002,0.0033008131950765605,0.03156837821006775,0.0906272033850352
92.84575700759888,0.00022500000000000002,0.0038581367469849204,0.0336688794195652,0.0989418625831604
93.74604415893555,0.00022500000000000002,0.005004745880023146,0.03300796076655388,0.1039082407951355
94.54028820991516,0.00022500000000000002,0.005719677282892263,0.031964220106601715,0.10350930690765381
95.35722422599792,0.00022500000000000002,0.004824155730088505,0.03428909182548523,0.09946878751118977
96.20080256462097,0.00022500000000000002,0.004091143233621728,0.027611708268523216,0.0928615927696228
97.05908203125,0.00022500000000000002,0.003573431890254985,0.029328925535082817,0.091168612241745
97.90524506568909,0.00022500000000000002,0.003418825278360815,0.036719974130392075,0.09821046392122905
98.7417221069336,0.00022500000000000002,0.0035053160605975887,0.02975982055068016,0.09590969483057658
99.56791925430298,0.00022500000000000002,0.004143450625547287,0.02975442260503769,0.09167986114819844
100.40114974975586,0.00022500000000000002,0.0034732961685095642,0.038096435368061066,0.10134702920913696
101.26548433303833,0.00022500000000000002,0.0031428718219078462,0.03338954970240593,0.09393652280171712
102.18152856826782,0.00022500000000000002,0.003280557958605599,0.03565916046500206,0.10340847571690877
102.96377062797546,0.00022500000000000002,0.0034565562830195435,0.03142361715435982,0.09261141220728557
103.80301809310913,0.00022500000000000002,0.0033614289844872674,0.033606480807065964,0.09252568085988362
104.6525547504425,0.00022500000000000002,0.0029337762041300153,0.03590109571814537,0.09465899070103963
105.45785760879517,0.00022500000000000002,0.0028343688699860353,0.03178873658180237,0.09090136488278706
106.26252818107605,0.00022500000000000002,0.002572515208882777,0.034440286457538605,0.08883573611577351
107.07238793373108,0.00022500000000000002,0.002565699025151144,0.030726512894034386,0.08642138044039409
107.88668322563171,0.00022500000000000002,0.0023392027382645,0.03350905701518059,0.09254010518391927
108.69396090507507,0.00022500000000000002,0.002650748756751936,0.031101375818252563,0.09252057472864787
109.51771640777588,0.00022500000000000002,0.0024091848733415124,0.03139493614435196,0.09305010239283244
110.42192196846008,0.00022500000000000002,0.002543121741691805,0.03145579248666763,0.08906418085098267
111.25206470489502,0.00022500000000000002,0.0022763956968401703,0.03425460681319237,0.09203481674194336
112.0613956451416,0.00022500000000000002,0.002508234688073293,0.03277307748794556,0.09103585282961528
112.86335754394531,0.00022500000000000002,0.0026996550177194843,0.03153016418218613,0.09314246972401936
113.73370838165283,0.00022500000000000002,0.002424071461171654,0.03183330222964287,0.09165174762407939
114.59818649291992,0.00022500000000000002,0.0022963409265934955,0.03385690599679947,0.09211419026056926
115.40205788612366,0.00022500000000000002,0.002042610594584053,0.0325181744992733,0.09257225195566814
116.21880269050598,0.00022500000000000002,0.0020606169832691223,0.03325992822647095,0.0939359466234843
116.99071311950684,0.00022500000000000002,0.0025340627411084716,0.030698150396347046,0.08629175027211507
117.82757782936096,0.00022500000000000002,0.002094015862732297,0.034983422607183456,0.09084400534629822
118.72559118270874,0.00016875,0.0018622280419010966,0.03192799538373947,0.08512524763743083
119.52929615974426,0.00016875,0.0014846876982884398,0.03054645285010338,0.0847553809483846
120.37573623657227,0.00016875,0.0013343345164510217,0.03139128163456917,0.08461867769559224
121.20629739761353,0.00016875,0.0013838278068723814,0.032395727932453156,0.08244037131468455
122.01752877235413,0.00016875,0.0012840262687304257,0.029318254441022873,0.08223629991213481
122.83660054206848,0.00016875,0.001198213800533242,0.03165438398718834,0.08705746134122212
123.6558256149292,0.00016875,0.001227310210895894,0.030660215765237808,0.08671356240908305
124.53351616859436,0.00016875,0.0013952962174657668,0.031217273324728012,0.0885086456934611
125.36179780960083,0.00016875,0.0013478457290184958,0.02951166033744812,0.08199972907702129
126.18414258956909,0.00016875,0.0011235757421719412,0.030379360541701317,0.08658025662104289
127.08834528923035,0.00016875,0.0012026378903257405,0.0280029084533453,0.08185957868893941
127.90148329734802,0.00016875,0.0011652959752148006,0.03192263841629028,0.08459458748499553
128.71205615997314,0.00016875,0.001488074091849104,0.028735071420669556,0.08541945616404216
129.56855940818787,0.00016875,0.001463912603194984,0.030803745612502098,0.08506686488787334
130.38357090950012,0.00016875,0.0016174116376938509,0.03037850558757782,0.08671441674232483
131.2036690711975,0.00016875,0.0015455563916897063,0.03116881474852562,0.08611804246902466
132.0217945575714,0.00016875,0.0014071237728342863,0.03196103125810623,0.08670179049173991
132.85141897201538,0.00016875,0.001340579476503187,0.03190523386001587,0.08893874287605286
133.64285111427307,0.00016875,0.0014937694249502012,0.028752608224749565,0.08261621991793315
134.45254707336426,0.00016875,0.0014008934941975915,0.030435223132371902,0.08678982655207317
135.342289686203,0.00016875,0.001276334742680926,0.029067102819681168,0.08437843124071757
136.1847243309021,0.00016875,0.001287923282285373,0.02904326841235161,0.08709965149561565
136.99281859397888,0.00016875,0.0013395561039424044,0.031708743423223495,0.08738239606221516
137.8031508922577,0.00016875,0.001229620875689813,0.029270868748426437,0.08503886063893636
138.6105318069458,0.00016875,0.0011784004492400297,0.030139818787574768,0.08488599459330241
139.43609976768494,0.00016875,0.0012841979289904392,0.028692472726106644,0.08394141991933186
140.2482933998108,0.0001265625,0.001052016263254643,0.032357342541217804,0.08681311209996541
141.0658278465271,0.0001265625,0.0009077175928151336,0.02925720438361168,0.08342957496643066
141.88735508918762,0.0001265625,0.0007602105670293463,0.030316701158881187,0.08241931100686391
142.7079803943634,0.0001265625,0.0006915101440065472,0.030238717794418335,0.082398255666097
143.65094995498657,0.0001265625,0.0006689314509505624,0.030891820788383484,0.08553906281789143
144.4424388408661,0.0001265625,0.0007388096933791615,0.029577210545539856,0.08273900051911671
145.24926233291626,0.0001265625,0.0006808478580539569,0.030346419662237167,0.08149442573388417
146.05718755722046,0.0001265625,0.0006867530208020574,0.030422573909163475,0.08297602832317352
146.8676733970642,0.0001265625,0.0006545451018154764,0.029526356607675552,0.08038711547851562
147.6808569431305,0.0001265625,0.0005691291779621805,0.03044590726494789,0.08409347136815389
148.5191044807434,0.0001265625,0.0006552667428927144,0.030878130346536636,0.0850473443667094
149.3463978767395,0.0001265625,0.000637425852481919,0.029488442465662956,0.08033038675785065
150.16552591323853,0.0001265625,0.0005638385883576711,0.03071952424943447,0.08287187417348225
151.045175075531,0.0001265625,0.0005588438092765473,0.03060467168688774,0.0847619076569875
151.96479988098145,0.0001265625,0.0005054532264700313,0.03068722039461136,0.08366476496060689
152.77172923088074,0.0001265625,0.0004915635889020521,0.030595935881137848,0.08370304107666016
153.57677006721497,0.0001265625,0.0004940516639690791,0.02989223599433899,0.08258077502250671
154.39463925361633,0.0001265625,0.0005049333173289532,0.02975393459200859,0.08350964387257893
155.188711643219,0.0001265625,0.0005264666606887942,0.03150104358792305,0.08362892270088196
156.01246213912964,0.0001265625,0.0005340864238418802,0.029754599556326866,0.08312372366587321
156.82940006256104,0.0001265625,0.00048408092300138877,0.03068838082253933,0.08307983974615733
157.63625836372375,0.0001265625,0.00045521037100958894,0.030873259529471397,0.0822028120358785
158.4583661556244,0.0001265625,0.0004948221976941112,0.030234677717089653,0.08437397082646687
159.28692483901978,0.0001265625,0.0004923762857475828,0.029600288718938828,0.08079120020071666
160.19905018806458,0.0001265625,0.0004842336868828428,0.03193538263440132,0.08430568377176921
161.00933361053467,0.0001265625,0.0005482190972121772,0.030053390190005302,0.08127107222874959
161.8237428665161,9.4921875e-05,0.0005221319994468324,0.029888149350881577,0.08148905634880066
162.6758518218994,9.4921875e-05,0.0004147922112360955,0.03036007285118103,0.08250103890895844
163.51824569702148,9.4921875e-05,0.0003765863838898577,0.03033454716205597,0.08278202017148335
